372,-0.94354217,0.00000038
373,-0.87212725,0.00000038
374,-2.60042251,0.00000041
319,2.55811698,0.00000043
375,-1.51960069,0.00000038
376,-2.07086389,0.00000037
377,-1.89758755,0.0000004
426,4.05620675,0.00000029
531,-3.16729862,0.0000003
327,1.3139764,0.00000017
328,1.26919057,0.00000017
380,1.32419852,0.00000017
381,1.5312422,0.00000016
382,1.44422012,0.00000015
329,0.8942215,0.0000002
383,0.59192935,0.00000016
330,6.46163946,0.00000019
331,5.50169956,0.00000021
384,0.31211707,0.00000013
430,0.28839578,0.00000013
385,1.35456417,0.00000015
387,2.54820133,0.00000033
388,4.46167634,0.00000033
389,1.855441,0.0000003
390,0.94868939,0.00000031
391,4.59975551,0.00000032
392,4.74036861,0.00000033
393,6.55949674,0.00000032
394,5.34531589,0.00000033
395,5.91241263,0.00000034
396,2.49715434,0.00000032
339,0.82422124,0.00000039
397,4.80946435,0.00000034
398,4.42678379,0.00000034
399,9.2707871,0.00000036
400,9.1888044,0.00000035
401,8.00279371,0.00000034
402,3.3885365,0.00000035
403,5.24202125,0.00000036
404,2.85105724,0.00000038
405,8.42705836,0.00000037
406,13.16588251,0.00000038
407,3.20510064,0.00000038
408,7.95271458,0.00000038
409,12.78396212,0.00000037
410,11.23114629,0.00000036
464,-4.00846062,0.00000042
924,-19.79222762,0.00000048
465,-1.57785161,0.0000004
414,-1.79740548,0.00000039
415,-1.22305411,0.00000039
416,-1.0570743,0.00000038
417,-1.26649764,0.00000038
418,-0.26128522,0.0000004
419,-1.88525919,0.00000038
420,-2.22794099,0.00000038
421,-1.77636189,0.00000038
422,-2.05304264,0.00000037
423,-2.0277513,0.00000037
424,-2.32848558,0.00000037
425,-3.18912962,0.00000036
427,0.7622239,0.00000016
428,0.94974906,0.00000015
429,0.75138108,0.00000015
431,0.07196868,0.00000008
432,-0.08437945,0.00000008
433,-0.26151775,0.00000007
434,-2.70208509,0.00000014
435,2.57823469,0.00000023
481,-0.01421788,0.00000018
437,1.19601736,0.0000003
438,0.94759177,0.0000003
439,2.14372481,0.00000033
440,2.35934168,0.00000029
441,3.99683202,0.00000032
442,3.56463721,0.00000033
443,6.73515879,0.00000032
444,5.42901959,0.00000031
445,3.9032714,0.00000032
446,2.86027137,0.00000034
447,5.78541934,0.00000034
448,7.04210827,0.00000033
449,7.91416321,0.00000033
450,8.48440117,0.00000034
451,9.92771633,0.00000035
452,9.22713023,0.00000033
453,3.44796992,0.00000034
454,3.89516,0.00000035
455,-4.35629494,0.00000036
466,-1.95370377,0.00000045
467,-1.50702227,0.0000004
468,-1.85382501,0.00000039
469,-2.39700966,0.00000039
470,-1.21264879,0.00000039
471,1.54162138,0.00000038
472,-1.3484519,0.00000037
473,-0.98195546,0.00000037
474,0.69146432,0.00000037
529,-2.21420466,0.00000036
563,-1.44259128,0.0000003
926,-0.20881447,0.00000021
506,-0.55125587,0.00000011
476,0.16523485,0.00000013
477,0.2584698,0.00000008
478,0.15689889,0.00000006
480,-1.8037956,0.00000015
482,-0.62799026,0.0000002
483,11.28828709,0.00000024
484,6.79921518,0.00000025
485,8.85628438,0.00000026
486,5.55017947,0.00000025
436,0.23343247,0.00000057
487,7.07295306,0.00000029
488,-2.87667316,0.00000029
489,2.30197986,0.00000028
490,3.8711707,0.0000003
491,4.86008049,0.00000032
492,0.48703037,0.00000031
493,6.21269637,0.00000031
494,7.07982726,0.0000003
495,5.66756982,0.00000033
496,1.18291099,0.00000033
456,7.82230295,0.00000041
497,0.42043108,0.00000036
457,-3.30227458,0.00000043
498,1.94272712,0.00000036
458,-5.41022651,0.00000039
499,-4.61740482,0.00000037
459,-9.06836885,0.00000043
500,-5.87411184,0.00000038
501,-5.98485319,0.00000039
502,-3.50418511,0.0000004
503,8.87048207,0.00000042
505,-3.50489966,0.00000038
530,-1.86900812,0.0000003
559,-3.92575657,0.00000035
560,-1.54591419,0.00000031
507,-0.63257992,0.0000001
508,1.83819357,0.00000017
509,-1.36964058,0.0000002
510,4.00973629,0.00000022
511,5.00168528,0.00000025
512,3.41164847,0.00000026
513,3.88904567,0.00000029
514,-1.10709293,0.00000028
515,3.93255798,0.00000027
516,-0.81286287,0.00000029
542,1.55161463,0.00000027
517,-2.05394075,0.00000033
518,1.34608604,0.00000033
519,5.68869805,0.00000032
520,4.03726859,0.00000031
521,2.67719391,0.00000031
522,4.44239572,0.00000032
523,6.62824007,0.00000034
524,-2.13068279,0.00000034
525,1.1044399,0.00000036
526,-1.96787089,0.00000037
527,-3.20036072,0.00000038
528,-3.89714187,0.00000038
504,1.34086771,0.00000051
558,-3.63075562,0.00000039
589,-0.44031075,0.00000019
532,-1.53095293,0.00000017
564,-1.83173886,0.00000019
533,-1.71108574,0.00000018
534,-2.68859567,0.00000022
535,-0.90284469,0.00000025
536,0.04106231,0.00000027
537,-1.05403917,0.0000003
538,-3.9179259,0.00000027
539,-0.04752686,0.00000029
540,3.8016532,0.00000029
541,5.86144225,0.00000029
543,-1.2509507,0.00000032
575,6.52730038,0.00000029
544,1.65070698,0.00000033
545,4.53756309,0.00000033
546,4.44429529,0.00000032
547,3.76494859,0.00000031
548,2.92750935,0.00000031
549,1.92735762,0.00000031
550,2.00461547,0.00000032
551,2.33577232,0.00000033
552,4.3950857,0.00000034
553,3.78546046,0.00000034
554,2.45666694,0.00000035
555,2.98246579,0.00000037
556,-2.3787639,0.00000039
557,-4.82488921,0.00000037
561,-2.00344808,0.0000003
562,-2.96460087,0.0000003
565,-1.81710095,0.00000022
566,-1.23912196,0.00000022
567,-0.90823895,0.00000022
568,-1.83536193,0.0000002
569,-0.76813891,0.00000019
570,0.11733636,0.00000021
571,-1.86811467,0.00000025
572,0.40517734,0.00000024
573,11.14785535,0.00000025
574,16.51659473,0.00000029
602,0.89130243,0.00000032
603,4.6487874,0.00000029
576,2.80523215,0.00000032
577,4.82802912,0.00000033
578,4.66548297,0.00000032
579,5.80930494,0.00000033
580,2.79548858,0.00000033
581,3.25957659,0.00000032
582,6.90423739,0.00000033
583,3.99642837,0.00000033
584,2.0865014,0.00000033
585,-1.02753253,0.00000034
586,3.21867361,0.00000033
587,8.09467568,0.00000037
617,2.3910402,0.00000035
618,2.98183483,0.00000036
588,3.00251521,0.00000037
823,-0.26683154,0.00000027
590,-1.25411964,0.00000023
591,-1.41277203,0.00000021
592,0.14997205,0.00000024
593,1.31658305,0.00000024
594,-1.19961798,0.00000022
595,-0.85710815,0.00000021
596,0.46175336,0.00000022
597,-3.35612273,0.00000023
598,10.21753532,0.00000026
599,2.43287026,0.00000027
600,-0.19513515,0.00000029
601,0.75503716,0.00000027
604,5.00268133,0.00000029
605,5.97432208,0.00000031
606,7.13969911,0.00000031
607,7.47791387,0.00000035
608,3.53293202,0.00000034
609,6.67485429,0.00000032
610,7.85771538,0.00000033
611,8.33967722,0.00000034
612,4.41475332,0.00000034
613,5.7908566,0.00000035
614,6.55325062,0.00000035
615,8.37617914,0.00000038
616,7.47366145,0.00000037
653,9.76742175,0.00000038
654,9.27960667,0.00000038
655,11.201811,0.0000004
656,10.97864511,0.0000004
657,9.34169644,0.0000004
658,8.61924359,0.0000004
660,7.43980888,0.00000042
663,10.23182025,0.00000039
623,-0.6561469,0.00000019
715,-0.32123724,0.00000023
624,-1.95598973,0.00000024
625,-0.25858103,0.00000025
626,3.93001634,0.00000025
627,3.54953634,0.00000026
628,1.75941639,0.00000027
629,-0.85896284,0.00000029
630,2.85594816,0.00000031
631,7.62027015,0.00000031
632,4.10295619,0.00000031
633,2.83368936,0.00000029
634,3.10896841,0.00000033
635,6.68647339,0.00000031
636,6.06713338,0.00000031
637,7.34106544,0.00000031
638,7.86309627,0.00000032
639,7.93871618,0.0000003
640,6.56945415,0.00000031
729,6.73526909,0.00000031
641,7.67649622,0.00000032
642,7.62173421,0.00000034
643,6.607716,0.00000034
644,6.31013291,0.00000033
645,6.37273273,0.00000036
646,5.99858659,0.00000037
647,6.50921879,0.00000038
648,4.663085,0.00000036
649,5.30116747,0.00000038
650,2.06717866,0.00000041
651,6.68103119,0.00000041
652,6.87956363,0.0000004
619,7.37724814,0.00000039
620,13.44049247,0.00000045
664,9.32957317,0.0000004
665,10.25201023,0.00000041
666,10.78429022,0.00000041
667,9.12971512,0.0000004
668,8.81229314,0.0000004
669,9.40083753,0.00000041
670,9.60136881,0.00000042
671,8.45331993,0.00000041
672,8.56290189,0.00000041
673,5.19259691,0.00000042
674,6.754305,0.00000045
676,13.84980617,0.00000049
677,15.14227818,0.00000049
680,17.53102547,0.00000057
682,14.45219457,0.00000047
683,14.35095451,0.00000047
684,13.99469841,0.00000048
685,13.62024236,0.00000049
686,13.8939814,0.00000048
687,14.67507582,0.00000047
688,15.25208789,0.00000047
689,16.45331312,0.00000047
690,25.06006772,0.00000049
691,20.03686118,0.00000048
692,16.1770362,0.00000048
693,16.91801088,0.00000051
694,22.5512749,0.00000051
621,4.57779511,0.00000071
697,16.35578011,0.00000065
698,10.25921611,0.00000067
699,15.38997711,0.0000007
716,-0.90327238,0.00000026
717,-2.82414361,0.00000027
718,6.16798517,0.00000028
719,-1.19810192,0.00000029
720,-0.67934723,0.00000031
721,1.82318559,0.00000035
722,6.96380056,0.00000039
723,4.4852525,0.00000037
724,3.61733325,0.00000043
725,4.70834249,0.00000033
726,8.2602453,0.00000032
727,8.50426005,0.00000031
728,8.37941011,0.00000032
730,5.01926524,0.00000038
731,6.98014415,0.00000034
732,4.31374346,0.00000035
733,11.11314728,0.00000034
734,10.62426064,0.00000036
735,8.69669065,0.00000037
736,7.42070555,0.00000037
737,6.85994663,0.00000037
738,7.9977693,0.00000039
739,12.05329901,0.00000041
740,14.58462,0.00000043
741,7.55185986,0.00000043
742,9.39448063,0.00000042
743,9.01488879,0.00000041
744,9.24852275,0.00000042
745,12.69733661,0.00000041
746,10.88894538,0.00000043
747,7.05558606,0.00000041
748,12.74134138,0.00000042
749,9.76028689,0.0000004
750,9.64217099,0.0000004
751,9.87402414,0.0000004
752,10.09945245,0.00000039
753,9.97863622,0.00000039
754,9.81409037,0.00000039
755,9.03529244,0.00000039
756,14.02573255,0.0000004
757,10.05198963,0.0000004
758,9.24526983,0.00000041
759,10.98951291,0.0000004
760,11.48592626,0.0000004
761,10.62570155,0.00000039
659,10.26564567,0.00000042
762,8.31662858,0.00000042
763,11.20308159,0.00000042
764,11.3026975,0.00000042
661,10.16367933,0.00000041
765,11.40030539,0.00000041
662,9.29463221,0.0000004
766,9.71687319,0.0000004
767,8.55939006,0.0000004
768,10.4571228,0.00000039
769,10.27908703,0.00000039
770,13.20543648,0.00000042
771,9.5802871,0.00000041
772,9.16432608,0.0000004
773,9.69256495,0.00000041
774,9.2961547,0.0000004
775,10.18834753,0.00000041
776,8.85761581,0.0000004
777,7.29953571,0.0000004
778,1.30026905,0.00000044
675,7.35412299,0.00000046
779,0.34613988,0.00000046
780,8.93699117,0.00000055
678,15.81362926,0.00000054
782,16.82408914,0.00000056
679,12.69073564,0.00000058
783,12.35402893,0.00000054
785,19.1836557,0.00000047
786,18.68628667,0.00000048
787,16.57451474,0.00000046
788,17.58699904,0.00000046
789,16.84423118,0.00000049
790,16.58424097,0.00000049
791,14.61577193,0.00000048
792,15.66817508,0.00000047
793,21.36459136,0.00000049
794,20.26692913,0.00000048
795,17.68393016,0.00000048
798,8.603435,0.0000005
799,15.26267598,0.00000053
800,18.72976094,0.00000059
801,23.27948099,0.00000057
803,19.36399111,0.00000061
804,15.05765411,0.00000064
805,15.57222611,0.00000069
700,15.22936411,0.00000076
701,23.96034911,0.00000087
702,11.86519911,0.00000092
703,-3.75462789,0.00000098
710,13.58676557,0.00000087
711,3.82045159,0.00000098
814,11.94395857,0.00000097
816,13.14095311,0.0000008
817,9.41632078,0.00000086
818,29.51157266,0.00000091
712,9.3453606,0.00000102
713,19.4751466,0.00000106
822,13.42783861,0.00000104
714,14.4819636,0.00000107
824,1.91827704,0.00000031
825,-0.15647374,0.00000034
826,5.43379806,0.00000031
827,-7.11712892,0.00000031
828,-8.67702855,0.00000034
829,5.20503675,0.00000033
830,6.07364913,0.00000032
831,8.61371003,0.00000031
832,6.3106652,0.00000032
833,8.20697049,0.00000034
834,5.94573189,0.00000033
835,10.83471873,0.00000037
836,9.19387818,0.00000037
837,9.0255323,0.00000038
838,13.68403541,0.00000039
839,10.70599551,0.0000004
840,11.3869136,0.00000038
841,11.22597862,0.00000038
842,9.16328072,0.00000038
843,8.48205086,0.00000038
844,9.88479704,0.00000041
845,11.76290301,0.00000044
846,14.82626499,0.00000048
847,12.43418596,0.00000046
848,9.14125701,0.00000044
849,8.72343686,0.00000044
850,8.67346185,0.00000044
851,12.25312235,0.00000043
852,7.41188972,0.00000041
853,9.57697871,0.0000004
854,9.47516627,0.0000004
855,9.83844434,0.0000004
856,9.83792361,0.00000039
857,9.70091036,0.00000039
858,9.10070838,0.00000039
859,9.64711045,0.0000004
860,12.0215555,0.00000041
861,11.48079371,0.00000042
862,10.67076066,0.00000041
863,10.18944449,0.00000042
864,8.96388555,0.00000042
865,10.11490961,0.00000041
866,9.91828165,0.00000041
867,9.53588589,0.00000039
868,9.60597194,0.00000039
869,6.47318057,0.00000042
870,6.9511975,0.00000041
871,8.30275204,0.0000004
872,8.32964937,0.0000004
873,8.60829553,0.0000004
874,8.26259823,0.0000004
875,8.20633306,0.0000004
876,9.25929318,0.00000041
784,18.75851599,0.0000005
878,9.36491399,0.00000069
879,17.59761757,0.00000045
880,16.91885459,0.00000048
881,15.99775956,0.00000049
882,16.41786201,0.00000046
883,15.39205102,0.00000045
884,9.42825708,0.00000047
885,8.701368,0.00000051
886,10.62441911,0.00000052
887,10.71551211,0.00000062
813,17.01747057,0.0000011
815,14.06298311,0.00000088
819,19.38133765,0.00000097
820,6.07241364,0.00000102
821,11.46555562,0.00000105
989,-0.72987449,0.00000025
888,-0.93958122,0.00000033
889,0.82304294,0.00000033
890,-1.88879296,0.00000032
891,-0.38944988,0.00000032
892,8.09737374,0.00000032
893,4.79858779,0.00000035
894,4.41155832,0.00000036
895,5.88027126,0.00000035
896,5.36336919,0.00000033
897,4.96375534,0.00000032
898,6.59627672,0.00000032
899,8.81547599,0.00000035
900,9.36853923,0.00000035
901,10.73039947,0.00000037
902,11.14644953,0.00000037
903,11.06458659,0.00000038
904,8.13779287,0.00000038
905,6.04196002,0.00000038
909,10.01118843,0.00000038
910,7.94054613,0.00000035
911,8.15963101,0.00000036
912,7.78351095,0.00000035
913,5.98301077,0.00000035
914,5.78386586,0.00000036
915,7.24359695,0.00000036
916,8.6840364,0.00000035
917,8.61073947,0.00000038
918,6.42341359,0.00000046
921,2.75712643,0.00000039
959,11.88912599,0.00000038
960,12.62809065,0.00000041
877,10.72508699,0.00000074
961,14.0929456,0.00000042
962,12.30288291,0.00000045
963,12.71017995,0.00000045
964,13.63385998,0.00000045
965,14.39745298,0.00000045
966,16.26778724,0.00000046
967,16.45492529,0.00000046
968,17.3486114,0.00000047
969,21.08600418,0.00000047
970,18.77866604,0.00000059
971,13.67507101,0.00000053
972,12.95653093,0.0000005
973,13.42295072,0.0000005
974,14.40787185,0.0000005
975,13.83531083,0.0000005
976,14.49252854,0.00000053
977,18.14005532,0.00000062
986,13.20701811,0.00000076
927,-1.69244021,0.00000032
990,-5.12712721,0.00000031
928,0.23487027,0.00000032
929,7.42466228,0.00000032
930,8.58613307,0.00000032
931,12.60421045,0.00000035
932,6.54989692,0.00000033
933,3.37410577,0.00000033
934,2.41241664,0.00000033
935,6.99250733,0.00000033
936,6.91076006,0.00000034
937,6.54772597,0.00000033
939,3.65905783,0.00000042
940,6.873157,0.00000038
906,3.81049102,0.00000062
941,6.24177204,0.00000038
908,11.98882152,0.0000004
943,7.92826271,0.00000038
944,8.55985853,0.00000036
945,8.46738449,0.00000035
946,6.77438386,0.00000035
947,7.45871098,0.00000035
948,7.17426905,0.00000034
949,5.74170241,0.00000035
950,5.76005019,0.00000036
951,5.54153261,0.00000036
952,5.52412351,0.00000049
919,6.65746259,0.00000061
922,3.08232975,0.00000045
956,3.73066624,0.00000041
957,1.84659527,0.00000043
958,2.68223713,0.00000044
923,5.27565994,0.00000056
925,-19.27406162,0.00000057
991,-0.14895198,0.00000032
992,2.93967087,0.00000035
993,4.03658163,0.00000033
994,3.77541931,0.00000034
995,4.54460006,0.00000034
996,3.0638227,0.00000034
997,2.27461758,0.00000035
998,2.95719331,0.00000035
999,1.61654223,0.00000038
1002,5.20361325,0.00000036
942,4.86614003,0.00000041
1003,4.82662939,0.00000036
1004,3.20190903,0.00000034
1005,4.09172302,0.00000034
1006,11.38253378,0.00000037
954,3.92708078,0.00000045
955,3.29366178,0.00000043
1009,7.40603455,0.00000045
1010,5.71621093,0.0000004
1011,4.79528032,0.00000041
1012,10.10976332,0.00000041
1021,8.57630911,0.0000004
1022,8.47775496,0.00000042
1023,6.11757728,0.0000004
1024,9.45442994,0.00000039
1025,9.69712289,0.00000039
1026,10.33734831,0.0000004
1027,9.60735059,0.00000041
1028,9.98367433,0.00000041
1029,11.62635229,0.0000004
1030,13.45989931,0.00000041
1031,14.21696657,0.00000041
1032,12.43692257,0.0000004
1033,11.72391354,0.0000004
1034,8.89173739,0.00000044
1035,12.9903077,0.00000043
1036,12.30410269,0.00000043
1037,12.96800118,0.00000044
1038,12.20741187,0.00000042
1039,13.98969895,0.00000042
1040,13.66749614,0.00000042
1041,7.46665095,0.00000048
1042,9.53235798,0.00000046
1043,11.34330404,0.00000046
1044,13.73468022,0.00000046
